version;site;sub;file;tr_seconds;pixel_size;volumes;image_size
ABIDE1;Trinity;sub-0050259;ABIDE1/raw/BIDS/Trinity/sub-0050259/func/sub-0050259_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050260;ABIDE1/raw/BIDS/Trinity/sub-0050260/func/sub-0050260_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789556503296 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050261;ABIDE1/raw/BIDS/Trinity/sub-0050261/func/sub-0050261_task-rest_run-1_bold.nii.gz;2.0;3.000000238418579 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050262;ABIDE1/raw/BIDS/Trinity/sub-0050262/func/sub-0050262_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789556503296 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050263;ABIDE1/raw/BIDS/Trinity/sub-0050263/func/sub-0050263_task-rest_run-1_bold.nii.gz;2.0;3.000000238418579 x 2.999999761581421 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050264;ABIDE1/raw/BIDS/Trinity/sub-0050264/func/sub-0050264_task-rest_run-1_bold.nii.gz;2.0;3.000000238418579 x 2.999999761581421 x 3.840789556503296 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050265;ABIDE1/raw/BIDS/Trinity/sub-0050265/func/sub-0050265_task-rest_run-1_bold.nii.gz;2.0;2.999999761581421 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050266;ABIDE1/raw/BIDS/Trinity/sub-0050266/func/sub-0050266_task-rest_run-1_bold.nii.gz;2.0;3.0 x 2.999999761581421 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050267;ABIDE1/raw/BIDS/Trinity/sub-0050267/func/sub-0050267_task-rest_run-1_bold.nii.gz;2.0;2.999999761581421 x 3.0 x 3.840789556503296 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050268;ABIDE1/raw/BIDS/Trinity/sub-0050268/func/sub-0050268_task-rest_run-1_bold.nii.gz;2.0;2.999999761581421 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050269;ABIDE1/raw/BIDS/Trinity/sub-0050269/func/sub-0050269_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050270;ABIDE1/raw/BIDS/Trinity/sub-0050270/func/sub-0050270_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.000000238418579 x 3.840789556503296 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0050271;ABIDE1/raw/BIDS/Trinity/sub-0050271/func/sub-0050271_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789556503296 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051132;ABIDE1/raw/BIDS/Trinity/sub-0051132/func/sub-0051132_task-rest_run-1_bold.nii.gz;2.0;2.999999761581421 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051133;ABIDE1/raw/BIDS/Trinity/sub-0051133/func/sub-0051133_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051134;ABIDE1/raw/BIDS/Trinity/sub-0051134/func/sub-0051134_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.000000238418579 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051135;ABIDE1/raw/BIDS/Trinity/sub-0051135/func/sub-0051135_task-rest_run-1_bold.nii.gz;2.0;3.0 x 2.999999761581421 x 3.840789556503296 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051136;ABIDE1/raw/BIDS/Trinity/sub-0051136/func/sub-0051136_task-rest_run-1_bold.nii.gz;2.0;2.999999761581421 x 3.000000238418579 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051137;ABIDE1/raw/BIDS/Trinity/sub-0051137/func/sub-0051137_task-rest_run-1_bold.nii.gz;2.0;3.000000238418579 x 2.999999761581421 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051138;ABIDE1/raw/BIDS/Trinity/sub-0051138/func/sub-0051138_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051139;ABIDE1/raw/BIDS/Trinity/sub-0051139/func/sub-0051139_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051140;ABIDE1/raw/BIDS/Trinity/sub-0051140/func/sub-0051140_task-rest_run-1_bold.nii.gz;2.0;3.0 x 3.0 x 3.840789556503296 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051141;ABIDE1/raw/BIDS/Trinity/sub-0051141/func/sub-0051141_task-rest_run-1_bold.nii.gz;2.0;3.0 x 2.999999761581421 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;Trinity;sub-0051142;ABIDE1/raw/BIDS/Trinity/sub-0051142/func/sub-0051142_task-rest_run-1_bold.nii.gz;2.0;3.000000238418579 x 3.000000238418579 x 3.840789318084717 mm;150;80 x 80 x 38
ABIDE1;UCLA_1;sub-0051201;ABIDE1/raw/BIDS/UCLA_1/sub-0051201/func/sub-0051201_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051202;ABIDE1/raw/BIDS/UCLA_1/sub-0051202/func/sub-0051202_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051203;ABIDE1/raw/BIDS/UCLA_1/sub-0051203/func/sub-0051203_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051204;ABIDE1/raw/BIDS/UCLA_1/sub-0051204/func/sub-0051204_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051205;ABIDE1/raw/BIDS/UCLA_1/sub-0051205/func/sub-0051205_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051206;ABIDE1/raw/BIDS/UCLA_1/sub-0051206/func/sub-0051206_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051207;ABIDE1/raw/BIDS/UCLA_1/sub-0051207/func/sub-0051207_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051208;ABIDE1/raw/BIDS/UCLA_1/sub-0051208/func/sub-0051208_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 3.999999761581421 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051209;ABIDE1/raw/BIDS/UCLA_1/sub-0051209/func/sub-0051209_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051210;ABIDE1/raw/BIDS/UCLA_1/sub-0051210/func/sub-0051210_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051211;ABIDE1/raw/BIDS/UCLA_1/sub-0051211/func/sub-0051211_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051212;ABIDE1/raw/BIDS/UCLA_1/sub-0051212/func/sub-0051212_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051213;ABIDE1/raw/BIDS/UCLA_1/sub-0051213/func/sub-0051213_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051214;ABIDE1/raw/BIDS/UCLA_1/sub-0051214/func/sub-0051214_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 3.999999761581421 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051215;ABIDE1/raw/BIDS/UCLA_1/sub-0051215/func/sub-0051215_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051216;ABIDE1/raw/BIDS/UCLA_1/sub-0051216/func/sub-0051216_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051217;ABIDE1/raw/BIDS/UCLA_1/sub-0051217/func/sub-0051217_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051218;ABIDE1/raw/BIDS/UCLA_1/sub-0051218/func/sub-0051218_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051219;ABIDE1/raw/BIDS/UCLA_1/sub-0051219/func/sub-0051219_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051220;ABIDE1/raw/BIDS/UCLA_1/sub-0051220/func/sub-0051220_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051221;ABIDE1/raw/BIDS/UCLA_1/sub-0051221/func/sub-0051221_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051222;ABIDE1/raw/BIDS/UCLA_1/sub-0051222/func/sub-0051222_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051223;ABIDE1/raw/BIDS/UCLA_1/sub-0051223/func/sub-0051223_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051224;ABIDE1/raw/BIDS/UCLA_1/sub-0051224/func/sub-0051224_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051225;ABIDE1/raw/BIDS/UCLA_1/sub-0051225/func/sub-0051225_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051226;ABIDE1/raw/BIDS/UCLA_1/sub-0051226/func/sub-0051226_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051227;ABIDE1/raw/BIDS/UCLA_1/sub-0051227/func/sub-0051227_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051228;ABIDE1/raw/BIDS/UCLA_1/sub-0051228/func/sub-0051228_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051229;ABIDE1/raw/BIDS/UCLA_1/sub-0051229/func/sub-0051229_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051230;ABIDE1/raw/BIDS/UCLA_1/sub-0051230/func/sub-0051230_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051231;ABIDE1/raw/BIDS/UCLA_1/sub-0051231/func/sub-0051231_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051232;ABIDE1/raw/BIDS/UCLA_1/sub-0051232/func/sub-0051232_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051233;ABIDE1/raw/BIDS/UCLA_1/sub-0051233/func/sub-0051233_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051234;ABIDE1/raw/BIDS/UCLA_1/sub-0051234/func/sub-0051234_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 3.999999761581421 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051235;ABIDE1/raw/BIDS/UCLA_1/sub-0051235/func/sub-0051235_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051236;ABIDE1/raw/BIDS/UCLA_1/sub-0051236/func/sub-0051236_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051237;ABIDE1/raw/BIDS/UCLA_1/sub-0051237/func/sub-0051237_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051238;ABIDE1/raw/BIDS/UCLA_1/sub-0051238/func/sub-0051238_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051239;ABIDE1/raw/BIDS/UCLA_1/sub-0051239/func/sub-0051239_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051240;ABIDE1/raw/BIDS/UCLA_1/sub-0051240/func/sub-0051240_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051241;ABIDE1/raw/BIDS/UCLA_1/sub-0051241/func/sub-0051241_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 3.999999761581421 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051242;ABIDE1/raw/BIDS/UCLA_1/sub-0051242/func/sub-0051242_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051243;ABIDE1/raw/BIDS/UCLA_1/sub-0051243/func/sub-0051243_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051244;ABIDE1/raw/BIDS/UCLA_1/sub-0051244/func/sub-0051244_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051245;ABIDE1/raw/BIDS/UCLA_1/sub-0051245/func/sub-0051245_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051246;ABIDE1/raw/BIDS/UCLA_1/sub-0051246/func/sub-0051246_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051247;ABIDE1/raw/BIDS/UCLA_1/sub-0051247/func/sub-0051247_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051248;ABIDE1/raw/BIDS/UCLA_1/sub-0051248/func/sub-0051248_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051249;ABIDE1/raw/BIDS/UCLA_1/sub-0051249/func/sub-0051249_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051250;ABIDE1/raw/BIDS/UCLA_1/sub-0051250/func/sub-0051250_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051251;ABIDE1/raw/BIDS/UCLA_1/sub-0051251/func/sub-0051251_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051252;ABIDE1/raw/BIDS/UCLA_1/sub-0051252/func/sub-0051252_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051253;ABIDE1/raw/BIDS/UCLA_1/sub-0051253/func/sub-0051253_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051254;ABIDE1/raw/BIDS/UCLA_1/sub-0051254/func/sub-0051254_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051255;ABIDE1/raw/BIDS/UCLA_1/sub-0051255/func/sub-0051255_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051256;ABIDE1/raw/BIDS/UCLA_1/sub-0051256/func/sub-0051256_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051257;ABIDE1/raw/BIDS/UCLA_1/sub-0051257/func/sub-0051257_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051258;ABIDE1/raw/BIDS/UCLA_1/sub-0051258/func/sub-0051258_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051259;ABIDE1/raw/BIDS/UCLA_1/sub-0051259/func/sub-0051259_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051260;ABIDE1/raw/BIDS/UCLA_1/sub-0051260/func/sub-0051260_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051261;ABIDE1/raw/BIDS/UCLA_1/sub-0051261/func/sub-0051261_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051262;ABIDE1/raw/BIDS/UCLA_1/sub-0051262/func/sub-0051262_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051263;ABIDE1/raw/BIDS/UCLA_1/sub-0051263/func/sub-0051263_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051264;ABIDE1/raw/BIDS/UCLA_1/sub-0051264/func/sub-0051264_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051265;ABIDE1/raw/BIDS/UCLA_1/sub-0051265/func/sub-0051265_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051266;ABIDE1/raw/BIDS/UCLA_1/sub-0051266/func/sub-0051266_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051267;ABIDE1/raw/BIDS/UCLA_1/sub-0051267/func/sub-0051267_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051268;ABIDE1/raw/BIDS/UCLA_1/sub-0051268/func/sub-0051268_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051269;ABIDE1/raw/BIDS/UCLA_1/sub-0051269/func/sub-0051269_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051270;ABIDE1/raw/BIDS/UCLA_1/sub-0051270/func/sub-0051270_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051271;ABIDE1/raw/BIDS/UCLA_1/sub-0051271/func/sub-0051271_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051272;ABIDE1/raw/BIDS/UCLA_1/sub-0051272/func/sub-0051272_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051273;ABIDE1/raw/BIDS/UCLA_1/sub-0051273/func/sub-0051273_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051274;ABIDE1/raw/BIDS/UCLA_1/sub-0051274/func/sub-0051274_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051275;ABIDE1/raw/BIDS/UCLA_1/sub-0051275/func/sub-0051275_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051276;ABIDE1/raw/BIDS/UCLA_1/sub-0051276/func/sub-0051276_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051277;ABIDE1/raw/BIDS/UCLA_1/sub-0051277/func/sub-0051277_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051278;ABIDE1/raw/BIDS/UCLA_1/sub-0051278/func/sub-0051278_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051279;ABIDE1/raw/BIDS/UCLA_1/sub-0051279/func/sub-0051279_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051280;ABIDE1/raw/BIDS/UCLA_1/sub-0051280/func/sub-0051280_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051281;ABIDE1/raw/BIDS/UCLA_1/sub-0051281/func/sub-0051281_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_1;sub-0051282;ABIDE1/raw/BIDS/UCLA_1/sub-0051282/func/sub-0051282_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051291;ABIDE1/raw/BIDS/UCLA_2/sub-0051291/func/sub-0051291_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051292;ABIDE1/raw/BIDS/UCLA_2/sub-0051292/func/sub-0051292_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051293;ABIDE1/raw/BIDS/UCLA_2/sub-0051293/func/sub-0051293_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051294;ABIDE1/raw/BIDS/UCLA_2/sub-0051294/func/sub-0051294_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051295;ABIDE1/raw/BIDS/UCLA_2/sub-0051295/func/sub-0051295_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051296;ABIDE1/raw/BIDS/UCLA_2/sub-0051296/func/sub-0051296_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051297;ABIDE1/raw/BIDS/UCLA_2/sub-0051297/func/sub-0051297_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051298;ABIDE1/raw/BIDS/UCLA_2/sub-0051298/func/sub-0051298_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051299;ABIDE1/raw/BIDS/UCLA_2/sub-0051299/func/sub-0051299_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051300;ABIDE1/raw/BIDS/UCLA_2/sub-0051300/func/sub-0051300_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051301;ABIDE1/raw/BIDS/UCLA_2/sub-0051301/func/sub-0051301_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051302;ABIDE1/raw/BIDS/UCLA_2/sub-0051302/func/sub-0051302_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051303;ABIDE1/raw/BIDS/UCLA_2/sub-0051303/func/sub-0051303_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051304;ABIDE1/raw/BIDS/UCLA_2/sub-0051304/func/sub-0051304_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051305;ABIDE1/raw/BIDS/UCLA_2/sub-0051305/func/sub-0051305_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051306;ABIDE1/raw/BIDS/UCLA_2/sub-0051306/func/sub-0051306_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
ABIDE1;UCLA_2;sub-0051307;ABIDE1/raw/BIDS/UCLA_2/sub-0051307/func/sub-0051307_task-rest_run-1_bold.nii.gz;3.0;3.0 x 3.0 x 4.0 mm;120;64 x 64 x 34
